Dataset,Project,Train Version,Test Version,ML Algorithm,Max Bug Per File,Mutation Version,Dimensionality Reduction,Defect Ratio,Validation,Test,Parameters,Accuracy,F1,AUC,MCC,Precision,Recall(pd),TNR-Specificity,pf,bal,g-mean,g-measure,auc-prc,tn,fp,fn,tp,fnr
ant_1.3_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.3_java_1.3_ext_2.2_j16_45_ant_1.5_org_java_1.3_ext_2.2_j16_45_knn_cross,ant,1.3,1.5,knn,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.3,1,0,{'classification__n_neighbors': 5},0.84,0.7142857142857143,0.8015873015873016,0.6031746031746031,0.7142857142857143,0.7142857142857143,0.8888888888888888,0.1111111111111111,0.7832301542262277,0.7968190728895957,0.7586206896551724,0.590204081632653,16,2,2,5,0.2857142857142857
ant_1.3_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.3_java_1.3_ext_2.2_j16_45_ant_1.5_org_java_1.3_ext_2.2_j16_45_knn_cross,ant,1.3,1.5,knn,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.3,2,0,{'classification__n_neighbors': 7},0.76,0.625,0.746031746031746,0.4602832499602864,0.5555555555555556,0.7142857142857143,0.7777777777777778,0.2222222222222222,0.7440553095778238,0.7453559924999299,0.6555213366563069,0.4768253968253969,14,4,2,5,0.2857142857142857
ant_1.3_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.3_java_1.3_ext_2.2_j16_45_ant_1.5_org_java_1.3_ext_2.2_j16_45_knn_cross,ant,1.3,1.5,knn,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.3,3,0,{'classification__n_neighbors': 3},0.72,0.4615384615384615,0.6286764705882353,0.3001225239993905,0.6,0.375,0.8823529411764706,0.1176470588235294,0.5502968587780229,0.5752237416355278,0.6570675801453368,0.425,15,2,5,3,0.625
ant_1.3_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.3_java_1.3_ext_2.2_j16_45_ant_1.5_org_java_1.3_ext_2.2_j16_45_knn_cross,ant,1.3,1.5,knn,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.3,4,0,{'classification__n_neighbors': 9},0.8,0.6153846153846154,0.7205882352941175,0.5144957554275266,0.8,0.5,0.9411764705882352,0.0588235294117647,0.6440082812673469,0.6859943405700354,0.7288480720939872,0.56,16,1,4,4,0.5
ant_1.3_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.3_java_1.3_ext_2.2_j16_45_ant_1.5_org_java_1.3_ext_2.2_j16_45_knn_cross,ant,1.3,1.5,knn,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.3,1,1,{'classification__n_neighbors': 5},0.8088737201365188,0.3333333333333333,0.6459530651340996,0.2383023171979071,0.2692307692307692,0.4375,0.8544061302681992,0.1455938697318007,0.589144900905757,0.6113940480511216,0.7964451413143903,0.1792219086374376,223,38,18,14,0.5625
ant_1.3_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.3_java_1.3_ext_2.2_j16_45_ant_1.5_org_java_1.3_ext_2.2_j16_45_naive_bayes_cross,ant,1.3,1.5,naive_bayes,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.3,0,0,{},0.7692307692307693,0.5,0.6597222222222222,0.4086347063482533,0.75,0.375,0.9444444444444444,0.0555555555555555,0.5563157543065753,0.5951190357119042,0.719403933305501,0.4735576923076923,17,1,5,3,0.625
ant_1.3_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.3_java_1.3_ext_2.2_j16_45_ant_1.5_org_java_1.3_ext_2.2_j16_45_naive_bayes_cross,ant,1.3,1.5,naive_bayes,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.3,1,0,{},0.64,0.3076923076923077,0.5317460317460316,0.0667501565762345,0.3333333333333333,0.2857142857142857,0.7777777777777778,0.2222222222222222,0.471044993557091,0.4714045207910317,0.6003336113685631,0.2952380952380952,14,4,5,2,0.7142857142857143
ant_1.3_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.3_java_1.3_ext_2.2_j16_45_ant_1.5_org_java_1.3_ext_2.2_j16_45_naive_bayes_cross,ant,1.3,1.5,naive_bayes,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.3,2,0,{},0.72,0.4615384615384615,0.6309523809523809,0.2753443958769674,0.5,0.4285714285714285,0.8333333333333334,0.1666666666666666,0.5791031064365788,0.5976143046671968,0.6503614123159434,0.3742857142857143,15,3,4,3,0.5714285714285714
ant_1.3_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.3_java_1.3_ext_2.2_j16_45_ant_1.5_org_java_1.3_ext_2.2_j16_45_naive_bayes_cross,ant,1.3,1.5,naive_bayes,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.3,3,0,{},0.52,0.4545454545454545,0.5477941176470588,0.0898283738337021,0.3571428571428571,0.625,0.4705882352941176,0.5294117647058824,0.5412507130201746,0.5423261445466404,0.4976137511891485,0.3432142857142857,8,9,3,5,0.375
ant_1.3_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.3_java_1.3_ext_2.2_j16_45_ant_1.5_org_java_1.3_ext_2.2_j16_45_naive_bayes_cross,ant,1.3,1.5,naive_bayes,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.3,4,0,{},0.72,0.5333333333333333,0.6617647058823529,0.3361227822436775,0.5714285714285714,0.5,0.8235294117647058,0.1764705882352941,0.6250720945887658,0.6416889479197478,0.6274936237343818,0.4457142857142857,14,3,4,4,0.5
ant_1.3_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.3_java_1.3_ext_2.2_j16_45_ant_1.5_org_java_1.3_ext_2.2_j16_45_naive_bayes_cross,ant,1.3,1.5,naive_bayes,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.3,4,1,{},0.8532423208191127,0.410958904109589,0.6845665708812261,0.33188382225182,0.3658536585365853,0.46875,0.9003831417624522,0.0996168582375478,0.6178023541771092,0.6496572925020926,0.8396132423385517,0.229514380254724,235,26,17,15,0.53125
ant_1.3_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.3_java_1.3_ext_2.2_j16_45_ant_1.5_org_java_1.3_ext_2.2_j16_45_decision_tree_cross,ant,1.3,1.5,decision_tree,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.3,0,0,{'classification__criterion': 'gini'; 'classification__max_depth': 9; 'classification__max_features': 'sqrt'},0.7692307692307693,0.5714285714285714,0.6944444444444444,0.4260064336151292,0.6666666666666666,0.5,0.8888888888888888,0.1111111111111111,0.6378220885998529,0.6666666666666666,0.690455070041582,0.4871794871794871,16,2,4,4,0.5
ant_1.3_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.3_java_1.3_ext_2.2_j16_45_ant_1.5_org_java_1.3_ext_2.2_j16_45_decision_tree_cross,ant,1.3,1.5,decision_tree,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.3,1,0,{'classification__criterion': 'gini'; 'classification__max_depth': 6; 'classification__max_features': 'sqrt'},0.64,0.3076923076923077,0.5317460317460316,0.0667501565762345,0.3333333333333333,0.2857142857142857,0.7777777777777778,0.2222222222222222,0.471044993557091,0.4714045207910317,0.6003336113685631,0.2952380952380952,14,4,5,2,0.7142857142857143
ant_1.3_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.3_java_1.3_ext_2.2_j16_45_ant_1.5_org_java_1.3_ext_2.2_j16_45_decision_tree_cross,ant,1.3,1.5,decision_tree,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.3,2,0,{'classification__criterion': 'entropy'; 'classification__max_depth': 10; 'classification__max_features': 'log2'},0.68,0.5,0.6468253968253967,0.2746851652988806,0.4444444444444444,0.5714285714285714,0.7222222222222222,0.2777777777777778,0.6388670859538585,0.642416074439621,0.5887552745894608,0.3739682539682539,13,5,3,4,0.42857142857142855
ant_1.3_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.3_java_1.3_ext_2.2_j16_45_ant_1.5_org_java_1.3_ext_2.2_j16_45_decision_tree_cross,ant,1.3,1.5,decision_tree,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.3,3,0,{'classification__criterion': 'gini'; 'classification__max_depth': 5; 'classification__max_features': 'log2'},0.64,0.3076923076923077,0.5367647058823529,0.0857492925712544,0.4,0.25,0.8235294117647058,0.1764705882352941,0.4551872484458029,0.453742606486515,0.6073733934116561,0.3399999999999999,14,3,6,2,0.75
ant_1.3_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.3_java_1.3_ext_2.2_j16_45_ant_1.5_org_java_1.3_ext_2.2_j16_45_decision_tree_cross,ant,1.3,1.5,decision_tree,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.3,4,0,{'classification__criterion': 'log_loss'; 'classification__max_depth': 7; 'classification__max_features': 'log2'},0.72,0.5333333333333333,0.6617647058823529,0.3361227822436775,0.5714285714285714,0.5,0.8235294117647058,0.1764705882352941,0.6250720945887658,0.6416889479197478,0.6274936237343818,0.4457142857142857,14,3,4,4,0.5
ant_1.3_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.3_java_1.3_ext_2.2_j16_45_ant_1.5_org_java_1.3_ext_2.2_j16_45_decision_tree_cross,ant,1.3,1.5,decision_tree,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.3,0,1,{'classification__criterion': 'gini'; 'classification__max_depth': 9; 'classification__max_features': 'sqrt'},0.7747440273037542,0.131578947368421,0.503412356321839,0.0059587285427413,0.1136363636363636,0.15625,0.8505747126436781,0.1494252873563218,0.3940949005819808,0.3645576756160466,0.7744482800868127,0.1099058524666459,222,39,27,5,0.84375
ant_1.3_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.3_java_1.3_ext_2.2_j16_45_ant_1.5_org_java_1.3_ext_2.2_j16_45_random_forest_cross,ant,1.3,1.5,random_forest,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.3,0,0,{'classification__criterion': 'gini'; 'classification__max_features': 'sqrt'; 'classification__n_estimators': 10},0.7307692307692307,0.3636363636363636,0.5972222222222222,0.2809003238667948,0.6666666666666666,0.25,0.9444444444444444,0.0555555555555555,0.4682169522478709,0.4859126579037751,0.706129438934808,0.3974358974358974,17,1,6,2,0.75
ant_1.3_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.3_java_1.3_ext_2.2_j16_45_ant_1.5_org_java_1.3_ext_2.2_j16_45_random_forest_cross,ant,1.3,1.5,random_forest,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.3,1,0,{'classification__criterion': 'gini'; 'classification__max_features': None; 'classification__n_estimators': 10},0.72,0.3636363636363636,0.5873015873015872,0.2138443426239282,0.5,0.2857142857142857,0.8888888888888888,0.1111111111111111,0.4888494543458852,0.5039526306789696,0.6808829066491903,0.3428571428571428,16,2,5,2,0.7142857142857143
ant_1.3_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.3_java_1.3_ext_2.2_j16_45_ant_1.5_org_java_1.3_ext_2.2_j16_45_random_forest_cross,ant,1.3,1.5,random_forest,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.3,2,0,{'classification__criterion': 'gini'; 'classification__max_features': None; 'classification__n_estimators': 100},0.88,0.7692307692307693,0.8293650793650794,0.6925328744784331,0.8333333333333334,0.7142857142857143,0.9444444444444444,0.0555555555555555,0.7941856749223819,0.8213423005076352,0.8171207488072109,0.6752380952380952,17,1,2,5,0.2857142857142857
ant_1.3_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.3_java_1.3_ext_2.2_j16_45_ant_1.5_org_java_1.3_ext_2.2_j16_45_random_forest_cross,ant,1.3,1.5,random_forest,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.3,3,0,{'classification__criterion': 'gini'; 'classification__max_features': 'sqrt'; 'classification__n_estimators': 20},0.68,0.3333333333333333,0.5661764705882353,0.1684082674271519,0.5,0.25,0.8823529411764706,0.1176470588235294,0.4631849338692948,0.4696682183138621,0.6482029916143939,0.365,15,2,6,2,0.75
ant_1.3_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.3_java_1.3_ext_2.2_j16_45_ant_1.5_org_java_1.3_ext_2.2_j16_45_random_forest_cross,ant,1.3,1.5,random_forest,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.3,4,0,{'classification__criterion': 'entropy'; 'classification__max_features': 'sqrt'; 'classification__n_estimators': 30},0.68,0.5,0.6323529411764706,0.2647058823529412,0.5,0.5,0.7647058823529411,0.2352941176470588,0.6092549924827524,0.6183469424008423,0.5853658536585366,0.41,13,4,4,4,0.5
ant_1.3_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.3_java_1.3_ext_2.2_j16_45_ant_1.5_org_java_1.3_ext_2.2_j16_45_random_forest_cross,ant,1.3,1.5,random_forest,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.3,2,1,{'classification__criterion': 'gini'; 'classification__max_features': None; 'classification__n_estimators': 100},0.8737201365187713,0.2448979591836734,0.5726772030651341,0.1939297520500917,0.3529411764705882,0.1875,0.9578544061302682,0.0421455938697318,0.4247033369284017,0.4237896897630064,0.8704829018683798,0.154913671953423,250,11,26,6,0.8125
ant_1.3_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.3_java_1.3_ext_2.2_j16_45_ant_1.5_org_java_1.3_ext_2.2_j16_45_svm_cross,ant,1.3,1.5,svm,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.3,0,0,{'classification__coef0': 0; 'classification__degree': 3; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.7692307692307693,0.4,0.625,0.4330127018922193,1.0,0.25,1.0,0.0,0.4696699141100894,0.5,0.7547576657264995,0.4807692307692308,18,0,6,2,0.75
ant_1.3_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.3_java_1.3_ext_2.2_j16_45_ant_1.5_org_java_1.3_ext_2.2_j16_45_svm_cross,ant,1.3,1.5,svm,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.3,1,0,{'classification__coef0': 0; 'classification__degree': 0; 'classification__gamma': 'scale'; 'classification__kernel': 'rbf'},0.76,0.4,0.615079365079365,0.3180099858972217,0.6666666666666666,0.2857142857142857,0.9444444444444444,0.0555555555555555,0.4933983313362758,0.5194624816493197,0.7285087659763144,0.3904761904761905,17,1,5,2,0.7142857142857143
ant_1.3_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.3_java_1.3_ext_2.2_j16_45_ant_1.5_org_java_1.3_ext_2.2_j16_45_svm_cross,ant,1.3,1.5,svm,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.3,2,0,{'classification__coef0': 1; 'classification__degree': 3; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.76,0.625,0.746031746031746,0.4602832499602864,0.5555555555555556,0.7142857142857143,0.7777777777777778,0.2222222222222222,0.7440553095778238,0.7453559924999299,0.6555213366563069,0.4768253968253969,14,4,2,5,0.2857142857142857
ant_1.3_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.3_java_1.3_ext_2.2_j16_45_ant_1.5_org_java_1.3_ext_2.2_j16_45_svm_cross,ant,1.3,1.5,svm,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.3,3,0,{'classification__coef0': 3; 'classification__degree': 2; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.84,0.6666666666666666,0.75,0.6362090102803518,1.0,0.5,1.0,0.0,0.6464466094067263,0.7071067811865476,0.7863446127781172,0.66,17,0,4,4,0.5
ant_1.3_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.3_java_1.3_ext_2.2_j16_45_ant_1.5_org_java_1.3_ext_2.2_j16_45_svm_cross,ant,1.3,1.5,svm,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.3,4,0,{'classification__coef0': 2; 'classification__degree': 3; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.76,0.5,0.6580882352941176,0.4023086388537518,0.75,0.375,0.9411764705882352,0.0588235294117647,0.5561051883540107,0.5940885257860046,0.7066475236451999,0.48125,16,1,5,3,0.625
ant_1.3_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.3_java_1.3_ext_2.2_j16_45_ant_1.5_org_java_1.3_ext_2.2_j16_45_svm_cross,ant,1.3,1.5,svm,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.3,3,1,{'classification__coef0': 3; 'classification__degree': 2; 'classification__gamma': 'scale'; 'classification__kernel': 'poly'},0.89419795221843,0.4561403508771929,0.6801364942528737,0.4022439711177361,0.52,0.40625,0.9540229885057472,0.0459770114942528,0.5788984991204955,0.622552679763295,0.8850438515714962,0.2760964163822526,249,12,19,13,0.59375
ant_1.3_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.3_java_1.3_ext_2.2_j16_45_ant_1.5_org_java_1.3_ext_2.2_j16_45_xgboost_cross,ant,1.3,1.5,xgboost,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.3,0,0,{'classification__learning_rate': 0.01; 'classification__max_depth': 3; 'classification__n_estimators': 100; 'classification__subsample': 1.0},0.7692307692307693,0.4,0.625,0.4330127018922193,1.0,0.25,1.0,0.0,0.4696699141100894,0.5,0.7547576657264995,0.4807692307692308,18,0,6,2,0.75
ant_1.3_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.3_java_1.3_ext_2.2_j16_45_ant_1.5_org_java_1.3_ext_2.2_j16_45_xgboost_cross,ant,1.3,1.5,xgboost,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.3,1,0,{'classification__learning_rate': 0.01; 'classification__max_depth': 3; 'classification__n_estimators': 100; 'classification__subsample': 0.8},0.8,0.5454545454545454,0.6865079365079365,0.4568492774238467,0.75,0.4285714285714285,0.9444444444444444,0.0555555555555555,0.5940338487028849,0.6362090102803517,0.7479395565464589,0.4814285714285714,17,1,4,3,0.5714285714285714
ant_1.3_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.3_java_1.3_ext_2.2_j16_45_ant_1.5_org_java_1.3_ext_2.2_j16_45_xgboost_cross,ant,1.3,1.5,xgboost,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.3,2,0,{'classification__learning_rate': 0.01; 'classification__max_depth': 5; 'classification__n_estimators': 100; 'classification__subsample': 0.8},0.84,0.6,0.7142857142857143,0.5921565254637922,1.0,0.4285714285714285,1.0,0.0,0.5959389821791157,0.6546536707079771,0.802846395157571,0.5885714285714285,18,0,4,3,0.5714285714285714
ant_1.3_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.3_java_1.3_ext_2.2_j16_45_ant_1.5_org_java_1.3_ext_2.2_j16_45_xgboost_cross,ant,1.3,1.5,xgboost,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.3,3,0,{'classification__learning_rate': 0.2; 'classification__max_depth': 3; 'classification__n_estimators': 200; 'classification__subsample': 1.0},0.68,0.5,0.6323529411764706,0.2647058823529412,0.5,0.5,0.7647058823529411,0.2352941176470588,0.6092549924827524,0.6183469424008423,0.5853658536585366,0.41,13,4,4,4,0.5
ant_1.3_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.3_java_1.3_ext_2.2_j16_45_ant_1.5_org_java_1.3_ext_2.2_j16_45_xgboost_cross,ant,1.3,1.5,xgboost,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.3,4,0,{'classification__learning_rate': 0.1; 'classification__max_depth': 3; 'classification__n_estimators': 200; 'classification__subsample': 1.0},0.76,0.5714285714285714,0.6911764705882353,0.4176201680321031,0.6666666666666666,0.5,0.8823529411764706,0.1176470588235294,0.6367914989638686,0.6642111641550715,0.6756217328783778,0.4933333333333333,15,2,4,4,0.5
ant_1.3_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.3_java_1.3_ext_2.2_j16_45_ant_1.5_org_java_1.3_ext_2.2_j16_45_xgboost_cross,ant,1.3,1.5,xgboost,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.3,2,1,{'classification__learning_rate': 0.01; 'classification__max_depth': 5; 'classification__n_estimators': 100; 'classification__subsample': 0.8},0.8839590443686007,0.0,0.4961685823754789,-0.029028409355713,0.0,0.0,0.992337164750958,0.0076628352490421,0.2928724588010823,0.0,0.8896583320036133,0.1092150170648464,259,2,32,0,1.0
ant_1.3_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.3_java_1.3_ext_2.2_j16_45_ant_1.5_org_java_1.3_ext_2.2_j16_45_neuralnet_cross,ant,1.3,1.5,neuralnet,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.3,0,0,{'classification__lr': 0.01; 'classification__max_epochs': 20; 'classification__module__dropout': 0.3},0.7692307692307693,0.5,0.6597222222222222,0.4086347063482533,0.75,0.375,0.0,0.0555555555555555,0.5563157543065753,0.5951190357119042,0.719403933305501,0.4735576923076923,17,1,5,3,0.625
ant_1.3_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.3_java_1.3_ext_2.2_j16_45_ant_1.5_org_java_1.3_ext_2.2_j16_45_neuralnet_cross,ant,1.3,1.5,neuralnet,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.3,1,0,{'classification__lr': 0.01; 'classification__max_epochs': 30; 'classification__module__dropout': 0.3},0.68,0.5,0.6468253968253967,0.2746851652988806,0.4444444444444444,0.5714285714285714,0.0,0.2777777777777778,0.6388670859538585,0.642416074439621,0.5887552745894608,0.3739682539682539,13,5,3,4,0.42857142857142855
ant_1.3_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.3_java_1.3_ext_2.2_j16_45_ant_1.5_org_java_1.3_ext_2.2_j16_45_neuralnet_cross,ant,1.3,1.5,neuralnet,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.3,2,0,{'classification__lr': 0.01; 'classification__max_epochs': 20; 'classification__module__dropout': 0.5},0.72,0.5333333333333333,0.6746031746031746,0.3361227822436775,0.5,0.5714285714285714,0.0,0.2222222222222222,0.6586378862284672,0.6666666666666666,0.6274936237343818,0.4057142857142857,14,4,3,4,0.42857142857142855
ant_1.3_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.3_java_1.3_ext_2.2_j16_45_ant_1.5_org_java_1.3_ext_2.2_j16_45_neuralnet_cross,ant,1.3,1.5,neuralnet,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.3,3,0,{'classification__lr': 0.01; 'classification__max_epochs': 30; 'classification__module__dropout': 0.5},0.72,0.4615384615384615,0.6286764705882353,0.3001225239993905,0.6,0.375,0.0,0.1176470588235294,0.5502968587780229,0.5752237416355278,0.6570675801453368,0.425,15,2,5,3,0.625
ant_1.3_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.3_java_1.3_ext_2.2_j16_45_ant_1.5_org_java_1.3_ext_2.2_j16_45_neuralnet_cross,ant,1.3,1.5,neuralnet,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.3,4,0,{'classification__lr': 0.01; 'classification__max_epochs': 20; 'classification__module__dropout': 0.1},0.72,0.4615384615384615,0.6286764705882353,0.3001225239993905,0.6,0.375,0.0,0.1176470588235294,0.5502968587780229,0.5752237416355278,0.6570675801453368,0.425,15,2,5,3,0.625
ant_1.3_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.3_java_1.3_ext_2.2_j16_45_ant_1.5_org_java_1.3_ext_2.2_j16_45_neuralnet_cross,ant,1.3,1.5,neuralnet,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.3,2,1,{'classification__lr': 0.01; 'classification__max_epochs': 20; 'classification__module__dropout': 0.5},0.8873720136518771,0.1081081081081081,0.5255028735632185,0.1228381056169903,0.4,0.0625,0.9885057471264368,0.0114942528735632,0.3370375697488125,0.2485590658081139,0.8904670399233502,0.1273890784982935,258,3,30,2,0.9375
ant_1.3_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.3_java_1.3_ext_2.2_j16_45_ant_1.6_org_java_1.4.1_ext_2.2_j16_45_knn_cross,ant,1.3,1.6,knn,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.3,0,0,{'classification__n_neighbors': 5},0.8076923076923077,0.5454545454545454,0.6875,0.5417363388859614,1.0,0.375,1.0,0.0,0.5580582617584078,0.6123724356957946,0.7711676767314352,0.5673076923076923,18,0,5,3,0.625
ant_1.3_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.3_java_1.3_ext_2.2_j16_45_ant_1.6_org_java_1.4.1_ext_2.2_j16_45_knn_cross,ant,1.3,1.6,knn,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.3,1,0,{'classification__n_neighbors': 5},0.84,0.7142857142857143,0.8015873015873016,0.6031746031746031,0.7142857142857143,0.7142857142857143,0.8888888888888888,0.1111111111111111,0.7832301542262277,0.7968190728895957,0.7586206896551724,0.590204081632653,16,2,2,5,0.2857142857142857
ant_1.3_v_1_0_15_f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15_0.3_java_1.3_ext_2.2_j16_45_ant_1.6_org_java_1.4.1_ext_2.2_j16_45_knn_cross,ant,1.3,1.6,knn,f1f2f3f4f5f6f7f8f9f10f11f12f13f14f15,v_1_0_15,,0.3,2,0,{'classification__n_neighbors': 7},0.76,0.625,0.746031746031746,0.4602832499602864,0.5555555555555556,0.7142857142857143,0.7777777777777778,0.2222222222222222,0.7440553095778238,0.7453559924999299,0.6555213366563069,0.4768253968253969,14,4,2,5,0.2857142857142857
