Dataset,Project,Train Version,Test Version,ML Algorithm,Sampling Type,Sampling Method,Dimensionality Reduction,Defect Ratio,Validation,Test,Parameters,Accuracy,F1,AUC,MCC,Precision,Recall(pd),TNR-Specificity,pf,bal,g-mean,gmeasure,auc-prc,tn,fp,fn,tp
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_xgboost_cross,ant,1.3,1.4,xgboost,baseline,None,None,0.15873015873015872,4,0,{'classification__learning_rate': 0.01; 'classification__max_depth': 3; 'classification__n_estimators': 200; 'classification__subsample': 1.0},0.92,0.6666666666666666,0.75,0.6756639246921762,1.0,0.5,1.0,0.0,0.6464466094067263,0.7071067811865476,0.9050907512554559,0.58,21,0,2,2
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_xgboost_cross,ant,1.3,1.4,xgboost,baseline,None,None,0.15873015873015872,1,1,{'classification__learning_rate': 0.1; 'classification__max_depth': 3; 'classification__n_estimators': 100; 'classification__subsample': 0.8},0.7359550561797753,0.11320754716981132,0.5012681159420289,0.004068598630285909,0.23076923076923078,0.075,0.927536231884058,0.07246376811594203,0.3439222615842079,0.26375218935831485,0.7492933413128202,0.22517286084701815,128,10,37,3
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_neuralnet_cross,ant,1.3,1.4,neuralnet,baseline,None,None,0.15873015873015872,0,0,{'classification__lr': 0.01; 'classification__max_epochs': 20; 'classification__module__dropout': 0.3},0.7692307692307693,0.25,0.5568181818181819,0.11363636363636363,0.25,0.25,0,0.13636363636363635,0.46097539883493543,0.4646601886422926,0.7468354430379747,0.1778846153846154,19,3,3,1
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_neuralnet_cross,ant,1.3,1.4,neuralnet,baseline,None,None,0.15873015873015872,1,0,{'classification__lr': 0.001; 'classification__max_epochs': 20; 'classification__module__dropout': 0.1},0.84,0.0,0.5,0.0,0.0,0.0,0,0.0,0.29289321881345254,0.0,0.848528137423857,0.16,21,0,4,0
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_neuralnet_cross,ant,1.3,1.4,neuralnet,baseline,None,None,0.15873015873015872,2,0,{'classification__lr': 0.01; 'classification__max_epochs': 20; 'classification__module__dropout': 0.1},0.76,0.25,0.5535714285714287,0.10714285714285714,0.25,0.25,0,0.14285714285714285,0.4601351265060367,0.46291004988627577,0.7361111111111112,0.1825,18,3,3,1
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_neuralnet_cross,ant,1.3,1.4,neuralnet,baseline,None,None,0.15873015873015872,3,0,{'classification__lr': 0.01; 'classification__max_epochs': 30; 'classification__module__dropout': 0.3},0.8,0.4444444444444444,0.6785714285714286,0.3273268353539886,0.4,0.5,0,0.14285714285714285,0.6322989235361786,0.6546536707079771,0.7601778544330072,0.28,18,3,2,2
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_neuralnet_cross,ant,1.3,1.4,neuralnet,baseline,None,None,0.15873015873015872,4,0,{'classification__lr': 0.01; 'classification__max_epochs': 20; 'classification__module__dropout': 0.3},0.84,0.0,0.5,0.0,0.0,0.0,0,0.0,0.29289321881345254,0.0,0.848528137423857,0.16,21,0,4,0
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.4_org_java_1.3_ext_2.2_j16_45_neuralnet_cross,ant,1.3,1.4,neuralnet,baseline,None,None,0.15873015873015872,3,1,{'classification__lr': 0.01; 'classification__max_epochs': 30; 'classification__module__dropout': 0.3},0.7247191011235955,0.07547169811320754,0.4851449275362319,-0.047660726811920656,0.15384615384615385,0.05,0.9202898550724637,0.07971014492753623,0.32588810008858005,0.21450988964060186,0.7423444548631877,0.22117545375972342,127,11,38,2
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.5_org_java_1.3_ext_2.2_j16_45_knn_cross,ant,1.3,1.5,knn,baseline,None,None,0.15873015873015872,0,0,{'classification__n_neighbors': 1},0.8846153846153846,0.4,0.625,0.4690415759823429,1.0,0.25,1.0,0.0,0.4696699141100894,0.5,0.8775685627222987,0.3653846153846154,22,0,3,1
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.5_org_java_1.3_ext_2.2_j16_45_knn_cross,ant,1.3,1.5,knn,baseline,None,None,0.15873015873015872,1,0,{'classification__n_neighbors': 5},0.76,0.25,0.5535714285714287,0.10714285714285714,0.25,0.25,0.8571428571428571,0.14285714285714285,0.4601351265060367,0.46291004988627577,0.7361111111111112,0.1825,18,3,3,1
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.5_org_java_1.3_ext_2.2_j16_45_knn_cross,ant,1.3,1.5,knn,baseline,None,None,0.15873015873015872,2,0,{'classification__n_neighbors': 1},0.8,0.4444444444444444,0.6785714285714286,0.3273268353539886,0.4,0.5,0.8571428571428571,0.14285714285714285,0.6322989235361786,0.6546536707079771,0.7601778544330072,0.28,18,3,2,2
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.5_org_java_1.3_ext_2.2_j16_45_knn_cross,ant,1.3,1.5,knn,baseline,None,None,0.15873015873015872,3,0,{'classification__n_neighbors': 3},0.84,0.3333333333333333,0.6011904761904762,0.27348301713730944,0.5,0.25,0.9523809523809523,0.047619047619047616,0.46860204474605616,0.48795003647426655,0.8239741273221839,0.245,20,1,3,1
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.5_org_java_1.3_ext_2.2_j16_45_knn_cross,ant,1.3,1.5,knn,baseline,None,None,0.15873015873015872,4,0,{'classification__n_neighbors': 1},0.92,0.75,0.8511904761904762,0.7023809523809523,0.75,0.75,0.9523809523809523,0.047619047619047616,0.8200450421686789,0.8451542547285166,0.8935185185185184,0.6025,20,1,1,3
ant_1.3_org_java_1.3_ext_2.2_j16_45_ant_1.5_org_java_1.3_ext_2.2_j16_45_knn_cross,ant,1.3,1.5,knn,baseline,None,None,0.15873015873015872,4,1,{'classification__n_neighbors': 1},0.8361774744027304,0.2727272727272727,0.5927322796934865,0.18062041440728974,0.2647058823529412,0.28125,0.9042145593869731,0.09578544061302682,0.48727375085069435,0.5042919242141264,0.8280833901587759,0.15294682292712308,236,25,23,9
